Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
53.0,3,0,1,1,62772.0,946.0,4811.0,74.0,581.0,49.0,157.0,43.0,8.0,108.0,5,6,11,1,1,2,2
37.0,4,0,0,0,30298.0,28.0,4446.0,48.0,6.0,3.0,12.0,6.0,1.0,0.0,1,1,3,1,0,3,0
38.0,2,0,1,1,52413.0,450.0,5008.0,67.0,185.0,8.0,133.0,56.0,56.0,12.0,7,1,7,2,0,7,1
65.0,4,1,1,2,44155.0,46.0,4566.0,24.0,22.0,1.0,9.0,0.0,0.0,14.0,1,1,2,1,0,4,0
51.0,4,0,0,0,86979.0,1702.0,4639.0,67.0,584.0,81.0,556.0,65.0,81.0,35.0,5,5,5,1,1,2,2
47.0,2,1,1,2,76532.0,820.0,4698.0,38.0,355.0,30.0,177.0,90.0,81.0,30.0,9,5,7,4,0,5,1
40.0,2,1,1,1,42081.0,382.0,4893.0,86.0,175.0,10.0,110.0,54.0,6.0,27.0,6,3,4,2,1,6,1
34.0,4,1,0,0,67546.0,2126.0,5072.0,90.0,864.0,81.0,556.0,120.5,38.0,126.5,4,10,5,1,0,3,2
33.0,3,1,0,0,88420.0,2069.0,4463.0,87.0,957.0,81.0,556.0,99.0,81.0,126.5,4,7,8,1,3,1,2
37.0,2,1,1,1,31158.0,72.0,4923.0,62.0,25.0,6.0,16.0,20.0,0.0,5.0,2,0,3,2,0,8,0
54.0,2,0,1,1,61671.0,732.0,4431.0,23.0,641.0,7.0,56.0,0.0,0.0,28.0,10,4,6,8,2,8,1
48.0,2,0,0,0,69719.0,801.0,4439.0,99.0,273.0,81.0,208.0,120.5,14.0,43.0,2,3,5,1,0,1,2
73.0,2,0,1,1,49160.0,236.0,4657.0,29.0,122.0,21.0,43.0,25.0,10.0,15.0,3,1,6,2,0,6,1
44.0,0,1,1,1,24882.0,80.0,5063.0,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1,1,2,1,1,6,0
68.0,4,0,0,0,90933.0,1685.0,4495.0,90.0,1020.0,31.0,430.0,62.0,63.0,79.0,4,6,4,1,1,1,2
77.0,4,0,0,0,113734.0,277.0,4437.0,9.0,6.0,2.0,3.0,1.0,81.0,3.0,27,0,0,0,0,1,1
72.0,4,1,1,1,59292.0,507.0,4786.0,71.0,378.0,14.0,68.0,19.0,14.0,14.0,3,5,8,2,0,3,1
58.0,4,1,1,2,45759.0,68.0,4896.0,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2,0,3,2,0,7,0
39.0,2,0,0,0,22148.0,49.0,4482.0,16.0,15.0,5.0,14.0,0.0,4.0,11.0,1,0,3,1,0,7,0
35.0,3,1,0,0,73395.0,397.0,4508.0,94.0,272.0,7.0,80.0,20.0,7.0,11.0,4,4,6,1,0,2,2
51.0,2,0,1,1,29819.0,39.0,4653.0,77.0,9.0,1.0,24.0,2.0,1.0,2.0,3,0,3,3,0,6,0
54.0,2,1,1,1,45688.0,306.0,4560.0,20.0,279.0,0.0,18.0,0.0,0.0,9.0,3,1,8,2,1,4,0
68.0,2,1,0,0,62820.0,976.0,4819.0,51.0,398.0,61.0,265.0,120.5,61.0,53.0,3,4,6,1,0,1,2
51.0,4,1,1,1,60491.0,1028.0,4701.0,81.0,637.0,47.0,237.0,12.0,19.0,76.0,6,11,7,4,0,5,1
36.0,2,1,1,1,33235.0,70.0,4549.0,71.0,45.0,0.0,16.0,2.0,1.0,6.0,3,0,3,1,0,7,0
63.0,2,1,0,0,35701.0,46.0,4872.0,36.0,21.0,1.0,9.0,7.0,3.0,5.0,1,0,3,1,0,6,0
42.0,3,1,1,1,31535.0,51.0,4681.0,95.0,15.0,4.0,13.0,0.0,0.0,19.0,1,1,2,1,1,7,0
62.0,1,1,0,0,92556.0,1263.0,4475.0,32.0,493.0,81.0,352.0,120.5,23.0,28.0,3,5,13,0,0,0,2
52.0,2,0,1,1,67384.0,1490.0,5001.0,32.0,957.0,40.0,175.0,120.5,53.0,107.0,7,8,5,2,1,5,2
51.0,3,1,0,0,80573.0,1564.0,5028.0,85.0,829.0,81.0,430.0,60.0,81.0,15.0,4,6,13,1,0,2,2
55.0,2,1,1,1,77870.0,1815.0,5081.0,93.0,1017.0,50.0,500.0,65.0,50.0,126.5,5,5,5,3,2,8,1
59.0,4,0,1,1,52278.0,1198.0,4925.0,24.0,953.0,0.0,71.0,0.0,0.0,126.5,10,5,10,6,0,8,1
54.0,2,0,1,1,57107.0,416.0,5079.0,44.0,159.0,0.0,120.0,0.0,0.0,126.5,4,4,8,7,2,8,1
32.0,2,1,0,0,18929.0,85.0,4903.0,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1,0,4,1,0,6,0
41.0,4,0,1,1,36038.0,47.0,4799.0,82.0,23.0,0.0,15.0,0.0,2.0,7.0,3,0,3,2,0,6,0
46.0,2,0,0,0,20180.0,137.0,4899.0,27.0,18.0,42.0,24.0,15.0,20.0,18.0,2,1,4,1,0,7,0
57.0,4,1,1,2,34230.0,21.0,4955.0,72.0,15.0,0.0,4.0,0.0,0.0,2.0,1,0,2,1,0,7,0
45.0,1,0,1,1,31878.0,70.0,4412.0,7.0,23.0,4.0,5.0,10.0,5.0,23.0,1,0,4,1,0,3,0
50.0,1,1,1,1,70932.0,909.0,4566.0,57.0,200.0,81.0,100.0,46.0,81.0,126.5,6,2,12,2,0,3,2
66.0,2,0,0,0,91249.0,1676.0,5022.0,84.0,1225.0,27.0,119.0,71.0,81.0,27.0,7,9,6,0,4,4,2
79.0,3,0,0,0,77598.0,1735.0,4676.0,53.0,1193.0,33.0,281.0,120.5,66.0,33.0,7,5,13,1,1,3,2
63.0,2,0,1,2,80982.0,1191.0,4942.0,48.0,505.0,81.0,401.0,104.0,22.0,22.0,11,5,11,3,0,5,1
45.0,3,1,1,1,22701.0,24.0,4702.0,2.0,2.0,4.0,9.0,0.0,4.0,5.0,1,0,3,1,0,5,0
53.0,4,1,1,1,55212.0,1182.0,4988.0,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,4,2,11,3,2,8,1
52.0,2,1,0,0,70617.0,1280.0,4776.0,45.0,353.0,61.0,556.0,40.0,46.0,27.0,3,3,7,1,0,2,2
65.0,2,0,0,0,64849.0,1336.0,4998.0,42.0,652.0,48.0,350.0,94.0,81.0,108.0,9,3,6,1,0,5,2
57.0,3,1,1,2,62694.0,749.0,4782.0,29.0,379.0,6.0,157.0,25.0,81.0,91.0,9,3,7,5,0,7,1
48.0,4,1,1,2,61917.0,91.0,4626.0,83.0,46.0,4.0,36.0,2.0,2.0,1.0,2,0,4,1,0,5,0
75.0,4,1,1,1,67472.0,414.0,4679.0,93.0,162.0,31.0,127.0,8.0,17.0,69.0,4,2,7,2,0,3,1
40.0,3,1,1,1,21059.0,44.0,4578.0,40.0,8.0,3.0,19.0,3.0,3.0,8.0,3,0,3,3,0,6,0
54.0,3,1,1,2,29543.0,63.0,4494.0,47.0,17.0,3.0,18.0,3.0,4.0,18.0,3,1,2,2,0,7,0
71.0,2,1,1,1,75903.0,901.0,4852.0,50.0,340.0,81.0,185.0,120.5,38.0,100.0,6,6,9,2,0,3,2
47.0,1,1,1,2,34984.0,38.0,5066.0,40.0,8.0,4.0,15.0,3.0,5.0,3.0,1,0,3,2,0,7,0
66.0,4,0,1,1,54998.0,455.0,4881.0,3.0,154.0,22.0,202.0,39.0,30.0,8.0,4,2,9,5,0,4,1
73.0,4,0,1,1,54356.0,775.0,4992.0,62.0,710.0,15.0,30.0,20.0,0.0,0.0,11,2,8,3,0,8,1
63.0,3,1,1,1,34242.0,15.0,4503.0,25.0,8.0,2.0,4.0,0.0,0.0,1.0,0,0,3,1,0,5,0
49.0,2,1,1,1,25410.0,38.0,4707.0,48.0,2.0,2.0,4.0,13.0,13.0,4.0,1,0,4,1,0,4,0
38.0,4,1,0,0,73356.0,1512.0,4548.0,56.0,1050.0,14.0,322.0,0.0,14.0,112.0,5,11,5,1,3,2,2
72.0,2,1,1,1,28320.0,43.0,4936.0,68.0,19.0,1.0,14.0,3.0,2.0,4.0,1,0,3,1,0,8,0
45.0,2,0,1,1,23763.0,42.0,5096.0,64.0,22.0,0.0,6.0,6.0,2.0,6.0,1,0,3,1,0,7,0
38.0,2,1,0,0,72570.0,1089.0,4470.0,67.0,274.0,81.0,216.0,120.5,81.0,126.5,4,6,12,1,0,1,2
46.0,3,1,1,1,34529.0,162.0,5058.0,94.0,68.0,6.0,38.0,3.0,6.0,41.0,2,2,3,2,0,7,0
71.0,2,0,0,0,70792.0,1272.0,4913.0,82.0,344.0,45.0,556.0,104.0,11.0,114.0,3,4,10,2,0,3,2
40.0,2,1,0,0,63211.0,1173.0,5009.0,3.0,145.0,81.0,459.0,120.5,26.0,126.5,3,8,7,2,0,2,2
48.0,3,1,1,1,83891.0,816.0,4414.0,24.0,217.0,38.0,350.0,111.0,81.0,15.0,4,7,10,1,0,1,2
54.0,2,0,1,2,36065.0,74.0,4860.0,54.0,18.0,7.0,34.0,10.0,2.0,3.0,3,0,3,3,0,8,0
68.0,2,1,1,1,39898.0,134.0,4907.0,20.0,69.0,8.0,26.0,12.0,7.0,12.0,3,0,4,2,0,7,0
82.0,4,0,0,0,51141.0,157.0,4761.0,96.0,144.0,0.0,7.0,0.0,0.0,6.0,3,1,4,1,0,5,0
46.0,2,1,1,1,56939.0,561.0,4689.0,19.0,256.0,34.0,103.0,90.0,29.0,49.0,3,3,10,2,0,3,1
71.0,2,0,0,0,80872.0,1336.0,4453.0,60.0,483.0,72.0,556.0,94.0,12.0,108.0,4,4,10,1,0,1,2
46.0,4,1,0,0,72335.0,2092.0,5090.0,2.0,1225.0,81.0,556.0,28.0,21.0,0.0,10,4,8,1,0,8,2
58.0,4,0,0,0,61798.0,463.0,4623.0,13.0,338.0,4.0,89.0,11.0,8.0,13.0,4,2,9,1,0,4,2
72.0,4,0,0,0,76842.0,1130.0,4462.0,37.0,605.0,10.0,345.0,84.0,54.0,32.0,1,8,7,1,0,0,2
46.0,2,1,1,1,29478.0,20.0,4568.0,59.0,8.0,0.0,7.0,3.0,1.0,1.0,1,0,3,1,0,6,0
66.0,2,0,1,1,46998.0,377.0,5020.0,55.0,172.0,41.0,86.0,45.0,6.0,27.0,5,3,5,5,1,7,1
32.0,2,0,0,0,96843.0,1544.0,4837.0,60.0,448.0,71.0,556.0,40.0,17.0,17.0,6,11,10,1,1,2,2
72.0,4,0,1,2,56551.0,138.0,4458.0,48.0,67.0,4.0,32.0,17.0,2.0,16.0,2,1,4,3,0,4,0
57.0,3,1,1,1,70053.0,1012.0,4766.0,38.0,512.0,53.0,98.0,81.0,81.0,89.0,8,5,10,3,0,5,1
60.0,4,0,0,0,71670.0,1766.0,4760.0,8.0,1225.0,16.0,128.0,0.0,0.0,126.5,5,3,6,1,3,6,2
44.0,2,1,1,2,44359.0,45.0,4417.0,19.0,20.0,0.0,14.0,7.0,3.0,1.0,2,0,4,3,0,3,0
70.0,2,0,1,2,40887.0,161.0,4824.0,32.0,50.0,4.0,44.0,10.0,10.0,43.0,3,1,3,3,0,9,0
56.0,2,0,1,1,48877.0,144.0,4580.0,27.0,102.0,1.0,15.0,2.0,0.0,24.0,3,0,4,1,0,7,0
75.0,2,1,0,0,74485.0,1734.0,4714.0,58.0,499.0,81.0,556.0,120.5,49.0,49.0,6,7,12,1,0,3,2
50.0,2,1,1,1,64474.0,823.0,4655.0,59.0,381.0,35.0,172.0,56.0,81.0,93.0,8,2,10,2,0,5,1
59.0,2,1,1,1,77226.0,1138.0,4526.0,29.0,631.0,43.0,239.0,120.5,76.0,21.0,6,8,12,2,0,3,2
73.0,2,0,0,0,72643.0,1429.0,4892.0,60.0,526.0,80.0,553.0,120.5,81.0,53.0,3,10,7,1,1,2,2
44.0,3,1,0,0,85738.0,1371.0,4562.0,41.0,913.0,26.0,376.0,17.0,26.0,13.0,3,6,11,1,2,1,2
56.0,2,0,1,1,55686.0,982.0,4905.0,27.0,673.0,0.0,199.0,37.0,47.0,26.0,6,3,5,2,1,4,1
39.0,2,0,1,1,39062.0,44.0,4501.0,28.0,23.0,0.0,9.0,0.0,0.0,12.0,1,0,3,1,1,4,0
51.0,2,1,1,2,34600.0,318.0,4949.0,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5,2,5,5,0,8,1
47.0,2,1,1,1,40794.0,434.0,4853.0,18.0,261.0,23.0,73.0,4.0,23.0,50.0,6,3,5,2,0,7,1
51.0,1,1,1,2,54690.0,198.0,4639.0,76.0,111.0,16.0,37.0,7.0,9.0,18.0,3,1,5,3,0,3,0
53.0,2,1,1,1,4428.0,359.0,4672.0,0.0,16.0,4.0,12.0,2.0,4.0,126.5,25,0,0,0,0,1,1
59.0,1,1,0,0,32632.0,576.0,5101.0,32.0,63.0,81.0,137.0,120.5,19.0,53.0,4,4,8,2,0,5,2
54.0,4,0,1,2,38236.0,88.0,4687.0,2.0,58.0,0.0,18.0,2.0,0.0,10.0,3,0,4,4,0,7,0
43.0,2,1,1,1,36781.0,63.0,4485.0,16.0,29.0,1.0,17.0,0.0,3.0,13.0,2,1,2,1,0,8,0
38.0,3,0,1,1,31385.0,27.0,4976.0,56.0,3.0,2.0,12.0,0.0,1.0,9.0,1,0,2,1,1,8,0
38.0,2,1,1,1,24570.0,193.0,4892.0,97.0,28.0,34.0,62.0,11.0,14.0,44.0,4,0,4,3,0,9,0
48.0,4,0,1,1,25509.0,101.0,5054.0,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3,0,3,3,0,9,0
71.0,2,1,0,0,94642.0,2211.0,4542.0,35.0,879.0,81.0,556.0,106.0,81.0,126.5,5,7,9,0,2,1,2
60.0,3,1,1,1,58646.0,140.0,4789.0,3.0,62.0,1.0,44.0,6.0,5.0,22.0,2,1,4,1,0,4,0
47.0,2,0,1,2,53201.0,415.0,4907.0,49.0,280.0,7.0,81.0,20.0,0.0,27.0,6,3,5,8,0,7,1
65.0,2,1,1,1,21994.0,22.0,4957.0,4.0,9.0,0.0,6.0,3.0,1.0,3.0,0,0,3,1,0,5,0
44.0,2,1,1,2,57113.0,263.0,4913.0,45.0,182.0,4.0,33.0,0.0,2.0,42.0,4,1,5,6,0,7,1
31.0,2,1,0,0,51373.0,393.0,4777.0,37.0,83.0,2.0,101.0,64.0,26.0,117.0,3,5,3,1,0,4,2
36.0,2,1,1,1,23477.0,147.0,4656.0,39.0,38.0,15.0,54.0,3.0,8.0,29.0,3,0,4,3,0,8,0
66.0,2,1,1,1,58116.0,443.0,4482.0,38.0,228.0,19.0,130.0,4.0,11.0,51.0,3,3,8,2,0,2,1
59.0,4,0,0,0,72968.0,1958.0,4600.0,8.0,1092.0,37.0,556.0,120.5,37.0,55.0,5,5,8,1,1,3,2
51.0,3,1,1,1,39791.0,174.0,4863.0,89.0,85.0,15.0,27.0,13.0,13.0,21.0,3,1,4,2,0,7,0
75.0,3,0,0,0,91712.0,2217.0,4660.0,47.0,1225.0,24.0,556.0,94.0,29.0,48.0,9,7,11,0,1,3,2
64.0,2,0,1,1,94472.0,1691.0,4492.0,75.0,1017.0,33.0,417.0,108.0,81.0,16.0,5,5,5,1,2,5,2
62.0,2,1,1,2,13672.0,25.0,4843.0,86.0,6.0,2.0,9.0,2.0,1.0,5.0,1,0,3,2,0,8,0
42.0,1,1,0,0,96547.0,809.0,4442.0,4.0,448.0,21.0,125.0,52.0,81.0,62.0,7,6,8,0,3,2,2
47.0,2,1,0,0,79205.0,895.0,5074.0,73.0,504.0,23.0,117.0,120.5,28.0,44.0,6,5,4,1,1,4,2
47.0,4,1,1,1,56559.0,484.0,4956.0,46.0,226.0,22.0,133.0,41.0,31.0,31.0,4,3,8,3,0,4,1
49.0,4,1,1,1,32644.0,413.0,4934.0,38.0,239.0,3.0,141.0,0.0,7.0,23.0,7,1,6,4,1,8,1
42.0,1,0,1,1,67506.0,331.0,4583.0,73.0,90.0,38.0,67.0,33.0,36.0,67.0,4,1,6,1,0,3,1
52.0,2,0,1,1,24206.0,25.0,4883.0,66.0,7.0,2.0,8.0,3.0,2.0,3.0,1,0,3,1,0,6,0
55.0,4,0,1,1,28420.0,13.0,4592.0,36.0,4.0,2.0,5.0,2.0,0.0,0.0,1,0,2,1,0,6,0
52.0,2,1,1,1,22979.0,115.0,5066.0,29.0,16.0,17.0,19.0,20.0,21.0,22.0,3,2,2,3,0,8,0
56.0,2,0,0,0,33279.0,16.0,4422.0,29.0,10.0,3.0,3.0,0.0,0.0,0.0,0,0,3,1,0,3,0
50.0,3,0,1,2,46423.0,92.0,4689.0,6.0,68.0,0.0,16.0,0.0,0.0,8.0,2,0,4,3,0,7,0
45.0,2,1,1,1,30368.0,52.0,4639.0,97.0,35.0,0.0,13.0,2.0,0.0,2.0,2,0,3,2,0,8,0
52.0,2,1,1,1,63684.0,1464.0,4985.0,61.0,575.0,80.0,428.0,120.5,81.0,80.0,8,4,8,3,0,5,1
58.0,2,0,1,1,41638.0,441.0,4906.0,68.0,315.0,0.0,31.0,4.0,0.0,91.0,5,5,3,4,1,8,1
63.0,4,0,1,1,68805.0,283.0,4690.0,73.0,182.0,2.0,49.0,17.0,13.0,20.0,3,1,7,1,0,2,1
56.0,4,1,1,1,65814.0,747.0,4524.0,90.0,561.0,14.0,113.0,10.0,14.0,35.0,8,2,10,3,0,5,1
64.0,2,0,0,0,71964.0,1870.0,4810.0,81.0,587.0,51.0,556.0,120.5,34.0,86.0,5,6,5,1,0,3,2
36.0,2,0,1,1,39146.0,165.0,4905.0,1.0,94.0,1.0,33.0,13.0,12.0,12.0,4,0,4,3,0,8,0
45.0,2,1,0,0,96876.0,1941.0,4732.0,79.0,908.0,43.0,556.0,40.0,81.0,21.0,7,7,9,1,3,2,2
41.0,0,1,0,0,34445.0,839.0,4923.0,92.0,228.0,81.0,122.0,120.5,81.0,30.0,11,2,8,6,0,9,1
64.0,2,0,0,0,68281.0,1655.0,5096.0,31.0,995.0,81.0,417.0,42.0,48.0,41.0,2,9,13,1,0,5,2
47.0,1,1,1,2,37284.0,23.0,4862.0,46.0,11.0,1.0,2.0,2.0,1.0,6.0,0,0,3,1,0,6,0
39.0,2,1,0,0,36790.0,66.0,4890.0,14.0,3.0,3.0,14.0,15.0,21.0,10.0,2,1,2,1,0,9,0
55.0,2,1,1,2,27943.0,37.0,4845.0,89.0,12.0,1.0,16.0,4.0,1.0,3.0,2,0,3,3,0,8,0
71.0,2,0,1,2,22263.0,21.0,4496.0,31.0,17.0,0.0,2.0,0.0,0.0,2.0,1,0,3,2,0,6,0
50.0,2,1,1,3,30261.0,22.0,5047.0,75.0,8.0,0.0,5.0,0.0,3.0,6.0,0,0,3,1,0,8,0
44.0,2,1,1,1,28587.0,78.0,4542.0,42.0,22.0,4.0,17.0,12.0,10.0,13.0,2,0,4,3,0,6,0
40.0,3,1,1,1,43815.0,79.0,4855.0,53.0,14.0,10.0,29.0,4.0,7.0,15.0,2,0,3,1,0,6,0
66.0,2,1,1,2,48195.0,265.0,4564.0,53.0,106.0,27.0,68.0,52.0,7.0,5.0,4,2,5,6,0,6,1
70.0,3,1,1,1,77027.0,1175.0,4549.0,23.0,820.0,57.0,242.0,45.0,0.0,11.0,8,3,6,2,0,4,1
57.0,4,1,1,1,71322.0,1305.0,4903.0,57.0,753.0,43.0,226.0,69.0,10.0,126.5,8,5,13,2,0,4,1
43.0,3,1,1,1,32765.0,46.0,4531.0,49.0,13.0,3.0,17.0,7.0,3.0,3.0,2,0,4,2,0,5,0
57.0,2,1,1,2,29672.0,25.0,4879.0,6.0,9.0,1.0,3.0,0.0,4.0,8.0,0,0,3,1,0,6,0
69.0,2,0,0,0,23272.0,46.0,4660.0,29.0,19.0,3.0,6.0,4.0,2.0,12.0,1,0,3,1,0,4,0
73.0,3,1,1,1,49912.0,874.0,5065.0,5.0,520.0,8.0,223.0,32.0,49.0,42.0,10,5,7,4,1,8,1
37.0,1,1,1,1,7500.0,100.0,5102.0,98.0,5.0,17.0,17.0,13.0,14.0,34.0,2,1,3,4,0,9,0
75.0,4,0,1,1,68117.0,930.0,4881.0,80.0,618.0,44.0,215.0,0.0,17.0,36.0,11,8,4,2,1,6,1
67.0,2,1,1,1,67225.0,868.0,4620.0,4.0,315.0,35.0,322.0,46.0,7.0,126.5,7,2,11,3,0,5,1
46.0,2,1,1,1,17649.0,45.0,4634.0,70.0,15.0,1.0,23.0,0.0,5.0,1.0,3,0,3,3,0,8,0
47.0,2,1,1,1,55914.0,1260.0,4831.0,32.0,384.0,60.0,364.0,119.0,81.0,126.5,11,6,8,4,0,7,1
38.0,2,1,1,1,40059.0,414.0,4679.0,82.0,110.0,29.0,92.0,28.0,10.0,126.5,6,2,3,1,1,8,1
72.0,2,1,1,1,60905.0,392.0,4611.0,27.0,208.0,17.0,76.0,36.0,17.0,38.0,3,3,7,2,0,2,1
45.0,2,1,1,2,75330.0,1109.0,5038.0,94.0,555.0,81.0,257.0,93.0,61.0,61.0,10,3,12,4,0,6,1
71.0,2,0,1,1,60689.0,639.0,4798.0,23.0,240.0,81.0,216.0,63.0,6.0,24.0,4,4,10,4,0,3,1
38.0,2,1,1,1,38680.0,79.0,4863.0,97.0,11.0,0.0,36.0,15.0,5.0,12.0,2,0,3,1,0,7,0
40.0,2,1,0,0,61416.0,1665.0,4911.0,25.0,848.0,81.0,323.0,120.5,61.0,78.0,10,3,10,1,1,6,2
31.0,2,0,0,0,49767.0,692.0,4828.0,92.0,202.0,47.0,197.0,55.0,42.0,126.5,5,4,8,1,0,4,2
52.0,2,0,1,3,83273.0,1392.0,5047.0,98.0,433.0,81.0,556.0,16.0,81.0,102.0,4,6,9,10,0,7,1
41.0,2,1,1,1,29009.0,44.0,4617.0,19.0,6.0,6.0,15.0,10.0,5.0,2.0,2,0,3,2,0,6,0
43.0,3,1,1,1,45057.0,50.0,4615.0,80.0,37.0,0.0,7.0,3.0,0.0,3.0,2,0,3,1,0,5,0
51.0,2,1,1,1,37150.0,467.0,5061.0,80.0,167.0,37.0,64.0,49.0,34.0,116.0,4,3,6,8,0,7,1
52.0,2,0,1,1,43020.0,223.0,4616.0,79.0,45.0,7.0,99.0,4.0,25.0,43.0,4,1,4,3,0,6,0
63.0,2,1,1,1,53154.0,158.0,4425.0,50.0,129.0,0.0,21.0,0.0,1.0,7.0,3,1,4,1,0,4,0
49.0,2,1,0,0,65308.0,1211.0,4696.0,60.0,713.0,0.0,264.0,120.0,80.0,34.0,7,8,12,1,2,4,2
52.0,2,0,1,1,76467.0,1575.0,5086.0,44.0,676.0,81.0,426.0,120.5,44.0,58.0,2,5,5,2,0,6,2
75.0,1,1,0,0,81044.0,1208.0,4589.0,0.0,450.0,26.0,535.0,73.0,81.0,26.0,5,6,10,1,0,1,2
71.0,2,1,1,2,32871.0,43.0,4882.0,28.0,22.0,2.0,12.0,0.0,2.0,5.0,1,0,3,1,0,4,0
47.0,2,0,1,2,55801.0,527.0,4685.0,35.0,367.0,4.0,51.0,6.0,4.0,95.0,7,2,6,6,1,7,1
63.0,2,0,1,1,76320.0,932.0,4412.0,49.0,526.0,35.0,214.0,69.0,53.0,35.0,6,3,4,2,0,2,2
67.0,3,0,1,2,36927.0,71.0,4432.0,46.0,51.0,0.0,16.0,0.0,0.0,4.0,3,0,3,2,0,8,0
69.0,2,1,1,2,48794.0,54.0,4408.0,97.0,25.0,0.0,11.0,3.0,0.0,15.0,1,0,3,1,0,4,0
57.0,2,0,0,0,23478.0,129.0,4872.0,51.0,28.0,6.0,27.0,12.0,17.0,39.0,3,0,3,1,0,8,0
49.0,2,0,1,1,71128.0,1615.0,5036.0,80.0,958.0,81.0,447.0,20.0,0.0,31.0,2,10,12,3,0,7,1
46.0,4,0,1,1,70179.0,1034.0,4748.0,10.0,532.0,81.0,168.0,69.0,44.0,126.5,7,3,13,3,0,5,1
72.0,2,1,1,1,59462.0,1088.0,4945.0,29.0,724.0,17.0,143.0,0.0,8.0,126.5,9,2,12,2,0,7,1
53.0,3,1,1,2,51381.5,721.0,4812.0,52.0,375.0,42.0,48.0,94.0,66.0,96.0,4,10,4,7,0,3,1
53.0,2,1,1,1,38361.0,137.0,4589.0,74.0,39.0,0.0,56.0,20.0,8.0,14.0,3,1,3,3,0,7,0
41.0,4,0,1,1,51381.5,47.0,4799.0,82.0,23.0,0.0,15.0,0.0,2.0,7.0,3,0,3,2,0,6,0
40.0,4,1,0,0,70038.0,1244.0,4652.0,54.0,587.0,54.0,348.0,71.0,54.0,126.5,4,4,8,1,0,2,2
44.0,2,1,1,2,42554.0,41.0,4938.0,93.0,29.0,1.0,11.0,0.0,0.0,0.0,2,0,3,2,0,4,0
48.0,2,1,1,1,67445.0,1174.0,5091.0,63.0,757.0,80.0,217.0,29.0,80.0,11.0,9,6,12,5,0,6,1
71.0,2,0,1,1,67046.0,993.0,4944.0,92.0,544.0,35.0,133.0,23.0,81.0,107.0,4,5,4,2,0,2,1
74.0,2,1,0,0,42192.0,100.0,4701.0,40.0,40.0,15.0,15.0,17.0,6.0,7.0,2,1,3,1,0,4,0
70.0,4,1,1,1,77610.0,1680.0,5013.0,70.0,1225.0,33.0,332.0,21.0,33.0,16.0,4,7,4,2,0,7,1
38.0,2,1,1,1,31761.0,98.0,4490.0,96.0,19.0,1.0,20.0,16.0,14.0,28.0,3,0,4,2,0,5,0
43.0,2,1,1,1,34350.0,48.0,4658.0,81.0,16.0,3.0,15.0,2.0,1.0,11.0,1,0,3,1,0,7,0
73.0,2,1,1,1,54591.0,519.0,4733.0,63.0,376.0,4.0,94.0,12.0,9.0,24.0,6,2,8,3,0,5,1
66.0,2,1,1,1,71866.0,715.0,4591.0,85.0,184.0,81.0,178.0,103.0,39.0,33.0,6,3,10,1,0,3,2
53.0,2,1,1,1,25293.0,37.0,4692.0,51.0,15.0,0.0,11.0,0.0,2.0,9.0,1,1,2,1,0,8,0
35.0,4,0,0,0,42000.0,653.0,4940.0,23.0,124.0,81.0,267.0,85.0,59.0,35.0,5,2,11,2,0,5,2
39.0,2,1,0,0,69520.0,1455.0,4762.0,95.0,627.0,81.0,414.0,120.5,80.0,93.0,9,6,5,1,0,5,2
52.0,2,0,1,1,64713.0,602.0,4547.0,11.0,180.0,60.0,241.0,13.0,54.0,54.0,5,5,7,2,0,4,1
45.0,3,1,1,1,27889.0,26.0,4764.0,42.0,14.0,0.0,4.0,0.0,0.0,8.0,1,1,2,1,0,6,0
62.0,0,0,0,0,22123.0,102.0,4499.0,77.0,3.0,3.0,24.0,34.0,7.0,31.0,2,1,3,1,0,5,0
51.0,2,1,1,2,51381.5,97.0,4888.0,82.0,71.0,1.0,16.0,0.0,0.0,9.0,2,1,3,4,0,8,0
68.0,3,1,1,1,51381.5,207.0,4776.0,83.0,161.0,0.0,22.0,0.0,0.0,24.0,4,1,4,2,0,6,0
49.0,2,1,1,1,27803.0,176.0,5077.0,40.0,8.0,26.0,46.0,38.0,9.0,49.0,3,0,4,2,0,8,0
67.0,2,0,1,1,51381.5,450.0,4659.0,95.0,264.0,0.0,21.0,12.0,6.0,126.5,6,1,5,3,0,7,1
62.0,2,1,1,1,51651.0,433.0,5004.0,32.0,293.0,6.0,23.0,13.0,6.0,92.0,6,2,5,4,0,8,1
34.0,2,1,0,0,68487.0,1366.0,4937.0,48.0,758.0,12.0,385.0,33.0,81.0,89.0,9,7,13,1,0,4,2
79.0,3,0,0,0,51381.5,1564.0,4647.0,75.0,532.0,81.0,490.0,120.5,81.0,126.0,5,5,11,1,1,1,2
53.0,2,1,1,1,56796.0,1001.0,4903.0,24.0,656.0,38.0,161.0,62.0,47.0,37.0,8,9,7,3,0,7,1
